Time,Type,X,Y,Z,Latitude,Longitude
1753796399792,Accelerometer,-0.22013968,-5.501099,8.160722,,
1753796399811,Gyroscope,0.0018325944,0.0016798781,-1.527162E-4,,
1753796399812,Accelerometer,-0.25004998,-5.601598,8.249256,,
1753796399831,Gyroscope,-0.0012217296,-0.0013744457,1.527162E-4,,
1753796399831,Accelerometer,-0.27038896,-5.5070815,8.207381,,
1753796399850,Gyroscope,6.108648E-4,0.0013744457,1.527162E-4,,
1753796399854,Accelerometer,-0.22372891,-5.5310097,8.184649,,
1753796399870,Gyroscope,9.162972E-4,-4.581486E-4,-1.527162E-4,,
1753796399870,Accelerometer,-0.2620141,-5.56092,8.244471,,
1753796399888,Gyroscope,-3.054324E-4,-0.0013744457,-1.527162E-4,,
1753796399888,Accelerometer,-0.2428715,-5.5334024,8.163115,,
1753796399907,Gyroscope,6.108648E-4,0.0019853106,-1.527162E-4,,
1753796399907,Accelerometer,-0.24885355,-5.5477595,8.237292,,
1753796399927,Gyroscope,-3.054324E-4,-1.527162E-4,-4.581486E-4,,
1753796399931,Accelerometer,-0.26799613,-5.5501523,8.185846,,
1753796399946,Gyroscope,-3.054324E-4,4.581486E-4,1.527162E-4,,
1753796399947,Accelerometer,-0.23449662,-5.521438,8.244471,,
1753796399967,Accelerometer,-0.2644069,-5.5920267,8.233703,,
1753796399968,Gyroscope,0.0012217296,0.0016798781,1.527162E-4,,
1753796399986,Accelerometer,-0.24885355,-5.487939,8.1679,,
1753796399987,Gyroscope,-0.0024434591,-4.581486E-4,4.581486E-4,,
1753796400004,Gyroscope,6.108648E-4,-4.581486E-4,-1.527162E-4,,
1753796400007,Accelerometer,-0.2536392,-5.582455,8.228917,,
1753796400023,Gyroscope,-3.054324E-4,7.6358096E-4,-1.527162E-4,,
1753796400024,Accelerometer,-0.26799613,-5.5776696,8.262417,,
1753796400043,Gyroscope,-0.0015271619,-0.0016798781,4.581486E-4,,
1753796400044,Accelerometer,-0.22013968,-5.4891353,8.1679,,
1753796400062,Gyroscope,0.0012217296,0.0019853106,-1.527162E-4,,
1753796400062,Accelerometer,-0.2847459,-5.568098,8.244471,,
1753796400081,Accelerometer,-0.28115666,-5.521438,8.202596,,
1753796400081,Gyroscope,-0.0012217296,-0.0010690134,1.527162E-4,,
1753796400100,Gyroscope,0.0024434591,0.0013744457,1.527162E-4,,
1753796400100,Accelerometer,-0.20458634,-5.5633125,8.220542,,
1753796400121,Gyroscope,3.054324E-4,1.527162E-4,-1.527162E-4,,
1753796400121,Accelerometer,-0.2847459,-5.5465627,8.206185,,
1753796400140,Gyroscope,-6.108648E-4,-0.0010690134,1.527162E-4,,
1753796400140,Accelerometer,-0.22731815,-5.5130634,8.199007,,
1753796400160,Gyroscope,3.054324E-4,0.0010690134,-1.527162E-4,,
1753796400160,Accelerometer,-0.26919255,-5.56092,8.221739,,
1753796400179,Gyroscope,-9.162972E-4,7.6358096E-4,-1.527162E-4,,
1753796400180,Accelerometer,-0.24765715,-5.556134,8.206185,,
1753796400199,Gyroscope,-6.108648E-4,4.581486E-4,4.581486E-4,,
1753796400199,Accelerometer,-0.23688944,-5.4999027,8.218149,,
1753796400216,Gyroscope,-9.162972E-4,1.527162E-4,-4.581486E-4,,
1753796400216,Accelerometer,-0.25962126,-5.575277,8.233703,,
1753796400236,Accelerometer,-0.23569304,-5.5022955,8.179864,,
1753796400237,Gyroscope,-0.0015271619,-1.527162E-4,1.527162E-4,,
1753796400256,Gyroscope,6.108648E-4,0.0010690134,-4.581486E-4,,
1753796400256,Accelerometer,-0.25244278,-5.5968122,8.233703,,
1753796400274,Gyroscope,6.108648E-4,1.527162E-4,-1.527162E-4,,
1753796400274,Accelerometer,-0.2428715,-5.541777,8.2456665,,
1753796400293,Gyroscope,-9.162972E-4,-0.0013744457,4.581486E-4,,
1753796400294,Accelerometer,-0.21774685,-5.5190454,8.157132,,
1753796400315,Gyroscope,0.0012217296,0.0010690134,-4.581486E-4,,
1753796400316,Accelerometer,-0.27876383,-5.588437,8.26122,,
1753796400332,Accelerometer,-0.24646074,-5.5190454,8.2049885,,
1753796400332,Gyroscope,-0.0012217296,-7.6358096E-4,4.581486E-4,,
1753796400351,Gyroscope,3.054324E-4,1.527162E-4,-1.527162E-4,,
1753796400352,Accelerometer,-0.2105684,-5.569295,8.236095,,
1753796400370,Gyroscope,-6.108648E-4,-7.6358096E-4,1.527162E-4,,
1753796400370,Accelerometer,-0.276371,-5.5298133,8.181061,,
1753796400390,Accelerometer,-0.21894327,-5.5369916,8.22772,,
1753796400390,Gyroscope,-3.054324E-4,-7.6358096E-4,1.527162E-4,,
1753796400408,Gyroscope,0.0018325944,0.0016798781,1.527162E-4,,
1753796400409,Accelerometer,-0.25842485,-5.584848,8.238488,,
1753796400429,Gyroscope,-9.162972E-4,4.581486E-4,-4.581486E-4,,
1753796400429,Accelerometer,-0.25962126,-5.535795,8.221739,,
1753796400435,Location,,,,50.38257147,30.48110113
1753796400447,Gyroscope,-3.054324E-4,-7.6358096E-4,-1.527162E-4,,
1753796400447,Accelerometer,-0.25244278,-5.528617,8.200203,,
1753796400466,Gyroscope,9.162972E-4,0.0010690134,-4.581486E-4,,
1753796400467,Accelerometer,-0.23449662,-5.5716877,8.251649,,
1753796400485,Gyroscope,-6.108648E-4,-4.581486E-4,0.0010690134,,
1753796400486,Accelerometer,-0.2440679,-5.5226345,8.1679,,
1753796400505,Gyroscope,9.162972E-4,0.0013744457,-7.6358096E-4,,
1753796400505,Accelerometer,-0.27158538,-5.564509,8.2348995,,
1753796400524,Gyroscope,0.0,0.0010690134,7.6358096E-4,,
1753796400525,Accelerometer,-0.24885355,-5.5334024,8.2145605,,
1753796400544,Gyroscope,0.0,1.527162E-4,4.581486E-4,,
1753796400544,Accelerometer,-0.20937198,-5.5274205,8.191829,,
1753796400565,Gyroscope,3.054324E-4,4.581486E-4,-4.581486E-4,,
1753796400565,Accelerometer,-0.2943172,-5.569295,8.224132,,
1753796400582,Accelerometer,-0.2321038,-5.51426,8.189436,,
1753796400584,Gyroscope,-0.0012217296,-7.6358096E-4,7.6358096E-4,,
1753796400601,Accelerometer,-0.23569304,-5.558527,8.220542,,
1753796400602,Gyroscope,6.108648E-4,-7.6358096E-4,-1.527162E-4,,
1753796400622,Gyroscope,0.0,0.0019853106,-7.6358096E-4,,
1753796400623,Accelerometer,-0.24765715,-5.528617,8.185846,,
1753796400640,Accelerometer,-0.20937198,-5.5262237,8.212168,,
1753796400640,Gyroscope,-3.054324E-4,-7.6358096E-4,1.527162E-4,,
1753796400660,Gyroscope,6.108648E-4,0.002290743,-4.581486E-4,,
1753796400660,Accelerometer,-0.2883351,-5.569295,8.238488,,
1753796400679,Gyroscope,-0.0024434591,-0.0010690134,1.527162E-4,,
1753796400680,Accelerometer,-0.25962126,-5.5298133,8.187042,,
1753796400699,Gyroscope,0.0,-4.581486E-4,4.581486E-4,,
1753796400700,Accelerometer,-0.23330021,-5.5716877,8.244471,,
1753796400717,Accelerometer,-0.2536392,-5.56092,8.216953,,
1753796400718,Gyroscope,-6.108648E-4,-0.0010690134,-1.527162E-4,,
1753796400736,Gyroscope,-9.162972E-4,1.527162E-4,1.527162E-4,,
1753796400737,Accelerometer,-0.2213361,-5.5226345,8.220542,,
1753796400755,Gyroscope,6.108648E-4,4.581486E-4,-7.6358096E-4,,
1753796400755,Accelerometer,-0.2739782,-5.576473,8.236095,,
1753796400774,Gyroscope,-6.108648E-4,7.6358096E-4,-4.581486E-4,,
1753796400775,Accelerometer,-0.2428715,-5.5334024,8.19781,,
1753796400794,Gyroscope,-0.0012217296,-0.0019853106,1.527162E-4,,
1753796400794,Accelerometer,-0.22851457,-5.558527,8.244471,,
1753796400813,Gyroscope,0.0012217296,0.0016798781,-1.527162E-4,,
1753796400813,Accelerometer,-0.2847459,-5.564509,8.207381,,
1753796400833,Gyroscope,-9.162972E-4,4.581486E-4,4.581486E-4,,
1753796400833,Accelerometer,-0.2416751,-5.511867,8.215756,,
1753796400852,Gyroscope,9.162972E-4,0.0010690134,-7.6358096E-4,,
1753796400852,Accelerometer,-0.24646074,-5.56092,8.213364,,
1753796400872,Gyroscope,-6.108648E-4,0.0010690134,-4.581486E-4,,
1753796400872,Accelerometer,-0.25244278,-5.5166526,8.2014,,
1753796400890,Gyroscope,6.108648E-4,4.581486E-4,1.527162E-4,,
1753796400891,Accelerometer,-0.23330021,-5.5453663,8.215756,,
1753796400910,Gyroscope,3.054324E-4,1.527162E-4,-1.527162E-4,,
1753796400910,Accelerometer,-0.2943172,-5.5657053,8.249256,,
1753796400929,Gyroscope,-0.0012217296,0.0010690134,7.6358096E-4,,
1753796400929,Accelerometer,-0.25603202,-5.493921,8.175078,,
1753796400948,Gyroscope,-3.054324E-4,-1.527162E-4,-1.527162E-4,,
1753796400948,Accelerometer,-0.24765715,-5.568098,8.243274,,
1753796400967,Gyroscope,0.0,-4.581486E-4,-4.581486E-4,,
1753796400968,Accelerometer,-0.24526432,-5.554938,8.209774,,
1753796400987,Gyroscope,-6.108648E-4,1.527162E-4,1.527162E-4,,
1753796400987,Accelerometer,-0.21415763,-5.5190454,8.220542,,
1753796401006,Gyroscope,9.162972E-4,4.581486E-4,-1.527162E-4,,
1753796401006,Accelerometer,-0.28235307,-5.578866,8.2049885,,
1753796401026,Gyroscope,-0.0012217296,-1.527162E-4,-1.527162E-4,,
1753796401026,Accelerometer,-0.25244278,-5.5393844,8.224132,,
1753796401045,Gyroscope,3.054324E-4,1.527162E-4,-1.527162E-4,,
1753796401045,Accelerometer,-0.23808585,-5.564509,8.221739,,
1753796401064,Gyroscope,0.0,1.527162E-4,-7.6358096E-4,,
1753796401064,Accelerometer,-0.25722843,-5.535795,8.200203,,
1753796401083,Gyroscope,-9.162972E-4,-0.0010690134,4.581486E-4,,
1753796401083,Accelerometer,-0.2321038,-5.528617,8.206185,,
1753796401102,Gyroscope,6.108648E-4,1.527162E-4,-4.581486E-4,,
1753796401102,Accelerometer,-0.22851457,-5.5860443,8.246863,,
1753796401122,Gyroscope,-9.162972E-4,-1.527162E-4,7.6358096E-4,,
1753796401122,Accelerometer,-0.2835495,-5.541777,8.189436,,
1753796401141,Gyroscope,6.108648E-4,0.0010690134,4.581486E-4,,
1753796401141,Accelerometer,-0.22851457,-5.5465627,8.23131,,
1753796401160,Gyroscope,3.054324E-4,-4.581486E-4,-4.581486E-4,,
1753796401160,Accelerometer,-0.28953153,-5.541777,8.209774,,
1753796401180,Accelerometer,-0.22612174,-5.5190454,8.188239,,
1753796401180,Gyroscope,-6.108648E-4,0.0010690134,-4.581486E-4,,
1753796401200,Gyroscope,3.054324E-4,0.0016798781,-1.527162E-4,,
1753796401200,Accelerometer,-0.25244278,-5.5716877,8.2456665,,
1753796401219,Gyroscope,6.108648E-4,0.0010690134,1.527162E-4,,
1753796401219,Accelerometer,-0.2548356,-5.5334024,8.224132,,
1753796401236,Gyroscope,-9.162972E-4,-4.581486E-4,4.581486E-4,,
1753796401238,Accelerometer,-0.22851457,-5.5250273,8.172686,,
1753796401257,Accelerometer,-0.2883351,-5.568098,8.2348995,,
1753796401258,Gyroscope,9.162972E-4,4.581486E-4,-7.6358096E-4,,
1753796401276,Gyroscope,-0.0012217296,-1.527162E-4,1.527162E-4,,
1753796401276,Accelerometer,-0.22731815,-5.532206,8.199007,,
1753796401295,Gyroscope,3.054324E-4,4.581486E-4,-1.527162E-4,,
1753796401295,Accelerometer,-0.25244278,-5.558527,8.2456665,,
1753796401314,Gyroscope,-9.162972E-4,-4.581486E-4,1.527162E-4,,
1753796401314,Accelerometer,-0.28235307,-5.534599,8.178668,,
1753796401334,Gyroscope,-9.162972E-4,1.527162E-4,0.0010690134,,
1753796401334,Accelerometer,-0.22253251,-5.5465627,8.2456665,,
1753796401353,Accelerometer,-0.25124636,-5.578866,8.209774,,
1753796401353,Gyroscope,0.0015271619,-4.581486E-4,-4.581486E-4,,
1753796401372,Gyroscope,-9.162972E-4,4.581486E-4,1.527162E-4,,
1753796401372,Accelerometer,-0.28115666,-5.4987063,8.172686,,
1753796401391,Accelerometer,-0.2416751,-5.5944195,8.240881,,
1753796401392,Gyroscope,3.054324E-4,-0.0010690134,-4.581486E-4,,
1753796401410,Gyroscope,0.0,4.581486E-4,-1.527162E-4,,
1753796401411,Accelerometer,-0.276371,-5.5573306,8.232507,,
1753796401426,Location,,,,50.38257147,30.48110113
1753796401429,Gyroscope,-0.0015271619,-4.581486E-4,1.527162E-4,,
1753796401430,Accelerometer,-0.21296121,-5.5250273,8.190632,,
1753796401449,Accelerometer,-0.25962126,-5.5836515,8.233703,,
1753796401449,Gyroscope,9.162972E-4,7.6358096E-4,-1.527162E-4,,
1753796401468,Gyroscope,0.0,4.581486E-4,-1.527162E-4,,
1753796401468,Accelerometer,-0.25603202,-5.5334024,8.2253275,,
1753796401488,Gyroscope,-9.162972E-4,-1.527162E-4,-1.527162E-4,,
1753796401488,Accelerometer,-0.22612174,-5.5501523,8.213364,,
1753796401507,Gyroscope,6.108648E-4,-1.527162E-4,-7.6358096E-4,,
1753796401508,Accelerometer,-0.2739782,-5.5453663,8.230113,,
1753796401526,Gyroscope,-9.162972E-4,-7.6358096E-4,-1.527162E-4,,
1753796401526,Accelerometer,-0.23090738,-5.5190454,8.179864,,
1753796401547,Gyroscope,3.054324E-4,0.0010690134,-7.6358096E-4,,
1753796401548,Accelerometer,-0.24526432,-5.5800624,8.239685,,
1753796401565,Gyroscope,-0.0012217296,-1.527162E-4,1.527162E-4,,
1753796401565,Accelerometer,-0.26679972,-5.5262237,8.2014,,
1753796401584,Gyroscope,3.054324E-4,0.0010690134,4.581486E-4,,
1753796401584,Accelerometer,-0.24646074,-5.5250273,8.212168,,
1753796401603,Gyroscope,0.0015271619,1.527162E-4,-4.581486E-4,,
1753796401603,Accelerometer,-0.26679972,-5.575277,8.213364,,
1753796401622,Gyroscope,-3.054324E-4,0.0010690134,7.6358096E-4,,
1753796401623,Accelerometer,-0.2440679,-5.528617,8.189436,,
1753796401642,Gyroscope,6.108648E-4,1.527162E-4,-7.6358096E-4,,
1753796401642,Accelerometer,-0.26679972,-5.5776696,8.2145605,,
1753796401661,Gyroscope,-3.054324E-4,4.581486E-4,1.527162E-4,,
1753796401662,Accelerometer,-0.25722843,-5.508278,8.246863,,
1753796401681,Gyroscope,-9.162972E-4,-0.0016798781,4.581486E-4,,
1753796401681,Accelerometer,-0.2117648,-5.5334024,8.175078,,
1753796401701,Gyroscope,-9.162972E-4,-4.581486E-4,-4.581486E-4,,
1753796401701,Accelerometer,-0.27876383,-5.5896335,8.281559,,
1753796401719,Accelerometer,-0.26919255,-5.5202417,8.190632,,
1753796401719,Gyroscope,-9.162972E-4,-4.581486E-4,1.527162E-4,,
1753796401739,Gyroscope,-3.054324E-4,1.527162E-4,4.581486E-4,,
1753796401740,Accelerometer,-0.2321038,-5.554938,8.215756,,
1753796401758,Gyroscope,0.0,-0.0013744457,-7.6358096E-4,,
1753796401758,Accelerometer,-0.27038896,-5.5465627,8.210971,,
1753796401777,Accelerometer,-0.2105684,-5.5262237,8.2145605,,
1753796401779,Gyroscope,-0.0018325944,-1.527162E-4,4.581486E-4,,
1753796401797,Gyroscope,9.162972E-4,1.527162E-4,1.527162E-4,,
1753796401797,Accelerometer,-0.27158538,-5.588437,8.230113,,
1753796401815,Gyroscope,-0.0024434591,1.527162E-4,-1.527162E-4,,
1753796401816,Accelerometer,-0.25962126,-5.5046883,8.181061,,
1753796401835,Gyroscope,9.162972E-4,7.6358096E-4,1.527162E-4,,
1753796401835,Accelerometer,-0.24765715,-5.5537415,8.242078,,
1753796401853,Gyroscope,3.054324E-4,-4.581486E-4,-4.581486E-4,,
1753796401853,Accelerometer,-0.23569304,-5.5704913,8.209774,,
1753796401872,Gyroscope,-0.0015271619,-7.6358096E-4,-1.527162E-4,,
1753796401873,Accelerometer,-0.24765715,-5.4999027,8.17149,,
1753796401893,Gyroscope,0.0018325944,4.581486E-4,-4.581486E-4,,
1753796401894,Accelerometer,-0.26081768,-5.5872407,8.242078,,
1753796401912,Gyroscope,0.0,7.6358096E-4,1.527162E-4,,
1753796401912,Accelerometer,-0.24047868,-5.5250273,8.2145605,,
1753796401931,Gyroscope,-3.054324E-4,1.527162E-4,1.527162E-4,,
1753796401932,Accelerometer,-0.20937198,-5.535795,8.203793,,
1753796401950,Gyroscope,6.108648E-4,-4.581486E-4,-7.6358096E-4,,
1753796401950,Accelerometer,-0.27756742,-5.5740805,8.236095,,
1753796401969,Gyroscope,-9.162972E-4,4.581486E-4,4.581486E-4,,
1753796401969,Accelerometer,-0.2321038,-5.528617,8.207381,,
1753796401989,Gyroscope,6.108648E-4,1.527162E-4,-4.581486E-4,,
1753796401989,Accelerometer,-0.23928227,-5.562116,8.210971,,
1753796402008,Gyroscope,9.162972E-4,7.6358096E-4,-7.6358096E-4,,
1753796402008,Accelerometer,-0.25603202,-5.5250273,8.195417,,
1753796402029,Gyroscope,-9.162972E-4,-4.581486E-4,1.527162E-4,,
1753796402029,Accelerometer,-0.20937198,-5.5298133,8.238488,,
1753796402046,Gyroscope,9.162972E-4,0.0019853106,1.527162E-4,,
1753796402046,Accelerometer,-0.2883351,-5.593223,8.248059,,
1753796402066,Gyroscope,-0.0015271619,-7.6358096E-4,1.527162E-4,,
1753796402066,Accelerometer,-0.24765715,-5.4999027,8.154739,,
1753796402085,Gyroscope,0.0012217296,-7.6358096E-4,7.6358096E-4,,
1753796402085,Accelerometer,-0.24047868,-5.572884,8.232507,,
1753796402104,Accelerometer,-0.25603202,-5.5537415,8.222935,,
1753796402104,Gyroscope,6.108648E-4,4.581486E-4,-4.581486E-4,,
1753796402125,Gyroscope,-6.108648E-4,1.527162E-4,1.527162E-4,,
1753796402126,Accelerometer,-0.22612174,-5.4963136,8.175078,,
1753796402143,Gyroscope,9.162972E-4,-7.6358096E-4,-4.581486E-4,,
1753796402143,Accelerometer,-0.28235307,-5.588437,8.248059,,
1753796402163,Gyroscope,-0.0015271619,-4.581486E-4,4.581486E-4,,
1753796402163,Accelerometer,-0.25124636,-5.5226345,8.196614,,
1753796402181,Gyroscope,0.0,-1.527162E-4,1.527162E-4,,
1753796402181,Accelerometer,-0.2105684,-5.5537415,8.242078,,
1753796402200,Gyroscope,6.108648E-4,-1.527162E-4,-7.6358096E-4,,
1753796402201,Accelerometer,-0.28713873,-5.5369916,8.1738825,,
1753796402220,Gyroscope,-6.108648E-4,1.527162E-4,1.527162E-4,,
1753796402220,Accelerometer,-0.22731815,-5.508278,8.221739,,
1753796402239,Gyroscope,9.162972E-4,1.527162E-4,-7.6358096E-4,,
1753796402240,Accelerometer,-0.24885355,-5.5908303,8.230113,,
1753796402259,Gyroscope,-6.108648E-4,7.6358096E-4,-4.581486E-4,,
1753796402260,Accelerometer,-0.25004998,-5.5166526,8.207381,,
1753796402278,Gyroscope,-3.054324E-4,4.581486E-4,-1.527162E-4,,
1753796402278,Accelerometer,-0.25124636,-5.5334024,8.189436,,
1753796402297,Gyroscope,9.162972E-4,7.6358096E-4,-4.581486E-4,,
1753796402297,Accelerometer,-0.28594232,-5.595616,8.273184,,
1753796402316,Gyroscope,-6.108648E-4,-0.0013744457,-1.527162E-4,,
1753796402316,Accelerometer,-0.25842485,-5.501099,8.157132,,
1753796402335,Gyroscope,9.162972E-4,0.0010690134,-1.527162E-4,,
1753796402335,Accelerometer,-0.24765715,-5.5860443,8.249256,,
1753796402355,Gyroscope,-6.108648E-4,-0.0010690134,-4.581486E-4,,
1753796402355,Accelerometer,-0.25124636,-5.5429735,8.193025,,
1753796402374,Gyroscope,-9.162972E-4,0.0010690134,4.581486E-4,,
1753796402374,Accelerometer,-0.2117648,-5.4999027,8.1942215,,
1753796402393,Accelerometer,-0.2883351,-5.605187,8.26481,,
1753796402394,Gyroscope,0.0021380268,-1.527162E-4,-4.581486E-4,,
1753796402414,Gyroscope,-0.0012217296,4.581486E-4,1.527162E-4,,
1753796402414,Accelerometer,-0.23090738,-5.5226345,8.16431,,
1753796402426,Location,,,,50.38257147,30.48110113
1753796402431,Gyroscope,3.054324E-4,-4.581486E-4,-1.527162E-4,,
1753796402431,Accelerometer,-0.23330021,-5.5740805,8.244471,,
1753796402451,Gyroscope,-6.108648E-4,-4.581486E-4,-4.581486E-4,,
1753796402452,Accelerometer,-0.26799613,-5.5334024,8.188239,,
1753796402470,Gyroscope,-9.162972E-4,-1.527162E-4,1.527162E-4,,
1753796402470,Accelerometer,-0.21535404,-5.517849,8.215756,,
1753796402489,Gyroscope,0.0012217296,7.6358096E-4,-1.527162E-4,,
1753796402490,Accelerometer,-0.2428715,-5.5836515,8.254042,,
1753796402508,Gyroscope,-9.162972E-4,-1.527162E-4,4.581486E-4,,
1753796402508,Accelerometer,-0.276371,-5.5094743,8.182257,,
1753796402528,Gyroscope,6.108648E-4,-4.581486E-4,-1.527162E-4,,
1753796402528,Accelerometer,-0.23090738,-5.5573306,8.2049885,,
1753796402547,Gyroscope,6.108648E-4,-1.527162E-4,-4.581486E-4,,
1753796402548,Accelerometer,-0.27756742,-5.5704913,8.257631,,
1753796402567,Gyroscope,-3.054324E-4,1.527162E-4,1.527162E-4,,
1753796402568,Accelerometer,-0.22851457,-5.49751,8.181061,,
1753796402586,Gyroscope,0.0012217296,0.0016798781,-1.527162E-4,,
1753796402587,Accelerometer,-0.25244278,-5.5776696,8.240881,,
1753796402605,Gyroscope,-6.108648E-4,1.527162E-4,-1.527162E-4,,
1753796402605,Accelerometer,-0.28713873,-5.5310097,8.190632,,
1753796402625,Accelerometer,-0.22372891,-5.5513487,8.242078,,
1753796402625,Gyroscope,0.0,-1.527162E-4,1.527162E-4,,
1753796402646,Gyroscope,0.0012217296,4.581486E-4,1.527162E-4,,
1753796402646,Accelerometer,-0.28115666,-5.564509,8.218149,,
1753796402664,Accelerometer,-0.22971097,-5.49751,8.1738825,,
1753796402664,Gyroscope,-6.108648E-4,-0.0010690134,-1.527162E-4,,
1753796402683,Gyroscope,0.0012217296,0.0016798781,-1.527162E-4,,
1753796402683,Accelerometer,-0.25124636,-5.5836515,8.248059,,
1753796402701,Gyroscope,-6.108648E-4,4.581486E-4,1.527162E-4,,
1753796402701,Accelerometer,-0.2620141,-5.5465627,8.224132,,
1753796402720,Gyroscope,-6.108648E-4,1.527162E-4,-1.527162E-4,,
1753796402721,Accelerometer,-0.2321038,-5.5429735,8.209774,,
1753796402740,Gyroscope,3.054324E-4,1.527162E-4,-1.527162E-4,,
1753796402740,Accelerometer,-0.25962126,-5.5597234,8.260024,,
1753796402759,Gyroscope,-6.108648E-4,-0.0016798781,1.527162E-4,,
1753796402759,Accelerometer,-0.24646074,-5.5166526,8.1738825,,
1753796402780,Gyroscope,3.054324E-4,-7.6358096E-4,-1.527162E-4,,
1753796402780,Accelerometer,-0.2440679,-5.575277,8.232507,,
1753796402802,Gyroscope,0.0,4.581486E-4,-1.527162E-4,,
1753796402802,Accelerometer,-0.2536392,-5.541777,8.2253275,,
1753796402818,Gyroscope,-0.0012217296,1.527162E-4,4.581486E-4,,
1753796402818,Accelerometer,-0.20219351,-5.4999027,8.177471,,
1753796402836,Gyroscope,6.108648E-4,4.581486E-4,-1.527162E-4,,
1753796402836,Accelerometer,-0.2955136,-5.593223,8.226524,,
1753796402856,Gyroscope,3.054324E-4,-1.527162E-4,1.527162E-4,,
1753796402857,Accelerometer,-0.25962126,-5.535795,8.207381,,
1753796402874,Gyroscope,6.108648E-4,-4.581486E-4,7.6358096E-4,,
1753796402875,Accelerometer,-0.22731815,-5.54417,8.199007,,
1753796402894,Gyroscope,3.054324E-4,-1.527162E-4,1.527162E-4,,
1753796402894,Accelerometer,-0.25603202,-5.534599,8.209774,,
1753796402913,Gyroscope,-9.162972E-4,-0.0016798781,1.527162E-4,,
1753796402913,Accelerometer,-0.21415763,-5.508278,8.218149,,
1753796402932,Gyroscope,0.0012217296,0.0013744457,-4.581486E-4,,
1753796402934,Accelerometer,-0.26919255,-5.5944195,8.26481,,
1753796402952,Gyroscope,-9.162972E-4,-7.6358096E-4,-1.527162E-4,,
1753796402953,Accelerometer,-0.2620141,-5.5070815,8.191829,,
1753796402971,Gyroscope,0.0012217296,-1.527162E-4,-1.527162E-4,,
1753796402971,Accelerometer,-0.24047868,-5.548956,8.22772,,
1753796402991,Gyroscope,3.054324E-4,4.581486E-4,-7.6358096E-4,,
1753796402992,Accelerometer,-0.2632105,-5.56092,8.2253275,,
1753796403009,Gyroscope,-3.054324E-4,4.581486E-4,1.527162E-4,,
1753796403009,Accelerometer,-0.2213361,-5.5226345,8.182257,,
1753796403028,Gyroscope,0.0012217296,0.0010690134,-4.581486E-4,,
1753796403029,Accelerometer,-0.2847459,-5.5669017,8.252846,,
1753796403048,Gyroscope,-3.054324E-4,-1.527162E-4,4.581486E-4,,
1753796403049,Accelerometer,-0.2536392,-5.54417,8.2145605,,
1753796403067,Gyroscope,-9.162972E-4,-0.0025961753,4.581486E-4,,
1753796403068,Accelerometer,-0.22372891,-5.552545,8.209774,,
1753796403087,Gyroscope,3.054324E-4,1.527162E-4,4.581486E-4,,
1753796403088,Accelerometer,-0.28115666,-5.576473,8.200203,,
1753796403109,Accelerometer,-0.23449662,-5.521438,8.222935,,
1753796403113,Gyroscope,-0.0012217296,-1.527162E-4,4.581486E-4,,
1753796403125,Gyroscope,0.0,-4.581486E-4,1.527162E-4,,
1753796403125,Accelerometer,-0.23449662,-5.56092,8.193025,,
1753796403145,Accelerometer,-0.26919255,-5.5046883,8.221739,,
1753796403145,Gyroscope,-9.162972E-4,7.6358096E-4,4.581486E-4,,
1753796403164,Gyroscope,0.0,0.0010690134,4.581486E-4,,
1753796403164,Accelerometer,-0.22612174,-5.5393844,8.200203,,
1753796403184,Gyroscope,6.108648E-4,1.527162E-4,-4.581486E-4,,
1753796403184,Accelerometer,-0.2739782,-5.572884,8.270791,,
1753796403202,Gyroscope,-6.108648E-4,-7.6358096E-4,-1.527162E-4,,
1753796403202,Accelerometer,-0.2536392,-5.5106707,8.159525,,
1753796403221,Gyroscope,0.0012217296,-1.527162E-4,-7.6358096E-4,,
1753796403224,Accelerometer,-0.2536392,-5.575277,8.240881,,
1753796403241,Gyroscope,6.108648E-4,7.6358096E-4,-1.527162E-4,,
1753796403241,Accelerometer,-0.27996024,-5.5657053,8.221739,,
1753796403260,Accelerometer,-0.2117648,-5.523831,8.196614,,
1753796403261,Gyroscope,-0.0012217296,1.527162E-4,0.0010690134,,
1753796403279,Gyroscope,0.0012217296,0.0010690134,-1.527162E-4,,
1753796403280,Accelerometer,-0.2943172,-5.575277,8.215756,,
1753796403299,Gyroscope,-0.0012217296,-1.527162E-4,4.581486E-4,,
1753796403300,Accelerometer,-0.25842485,-5.5310097,8.219346,,
1753796403319,Gyroscope,9.162972E-4,1.527162E-4,-4.581486E-4,,
1753796403320,Accelerometer,-0.2321038,-5.576473,8.212168,,
1753796403337,Gyroscope,6.108648E-4,-1.527162E-4,-4.581486E-4,,
1753796403338,Accelerometer,-0.27876383,-5.5465627,8.196614,,
1753796403357,Gyroscope,-9.162972E-4,1.527162E-4,-4.581486E-4,,
1753796403358,Accelerometer,-0.23449662,-5.5022955,8.213364,,
1753796403376,Gyroscope,6.108648E-4,1.527162E-4,-4.581486E-4,,
1753796403376,Accelerometer,-0.22731815,-5.562116,8.2348995,,
1753796403396,Gyroscope,-3.054324E-4,-4.581486E-4,-1.527162E-4,,
1753796403396,Accelerometer,-0.27038896,-5.5130634,8.1679,,
1753796403416,Gyroscope,0.0,4.581486E-4,1.527162E-4,,
1753796403418,Accelerometer,-0.23090738,-5.576473,8.236095,,
1753796403428,Location,,,,50.38257147,30.48110113
